entry_time,exit_time,position_type,entry_zscore,exit_zscore,reason_entry,reason_exit,asset_y,market_price_y_entry,exec_price_y_entry,market_price_y_exit,exec_price_y_exit,qty_y,nominal_y_alloc,pnl_y,slippage_cost_y_entry,fee_cost_y_entry,slippage_cost_y_exit,fee_cost_y_exit,asset_x,market_price_x_entry,exec_price_x_entry,market_price_x_exit,exec_price_x_exit,qty_x,nominal_x_alloc,pnl_x,slippage_cost_x_entry,fee_cost_x_entry,slippage_cost_x_exit,fee_cost_x_exit,entry_alpha,entry_beta,beta_p_value_at_entry,ols_r_squared_at_entry,spread_value_at_entry,spread_value_at_exit,is_leg_x_long_at_entry,entry_fees_total,pnl_net_after_entry_costs,total_fees,total_pnl_gross,final_trade_pnl_net,equity_after_trade
2025-01-12 19:45:00,2025-01-13 12:30:00,long_spread,-1.7616140604380681,-0.2448181684744285,Z-Score Signal (-1.76),Z-Score Reversion (-0.24),MEXCFTS_PERP_SPX_USDT,1.065410836533645,1.0760649448989814,0.8860396255963872,0.8771792293404232,442.6661695049259,476.33754729696125,-88.03997787555319,4.716213339573862,0.09526750945939226,3.922197670923331,0.07765951388428162,MEXCFTS_PERP_GIGA_USDT,0.07305520121159671,0.07232464919948074,0.05763168019523582,0.05820799699718818,7240.44234571688,523.6624527030388,102.21080638523654,5.289519724273142,0.10473249054060775,4.172788577403988,0.08429032926356046,0.4410822408756707,1.099351616673153,0.0,0.6936488158367946,-0.3950489905888904,0.2949604309585141,False,0.2,-0.2,0.36194984314784207,14.170828509683346,13.808878666535504,2013.8088786665355
2025-01-18 05:30:00,2025-01-19 07:00:00,short_spread,2.1083943921342034,0.1783296519293803,Z-Score Signal (2.11),Z-Score Reversion (0.18),MEXCFTS_PERP_SPX_USDT,1.4039884093113482,1.3899485252182346,1.3866458749643165,1.4005123337139596,331.2830925467282,460.46644591506083,-3.49961114753515,4.651176221364263,0.09209328918301216,4.593723337253403,0.0927932114125192,MEXCFTS_PERP_GIGA_USDT,0.06343786469426481,0.06407224334120745,0.07101070430486944,0.07030059726182075,8528.466695137087,546.4379934182068,53.11830897747703,5.410277162556461,0.10928759868364137,6.05612426662304,0.11991126047913676,0.5467600499820824,1.1867053468625695,0.0,0.8744910386455046,1.1992627849526478,0.3445615591970974,True,0.20138088786665354,-0.20138088786665354,0.4140853597583095,49.61869782994188,49.20461247018357,2063.013491136719
2025-01-19 20:45:00,2025-01-20 04:00:00,long_spread,-2.0724554736153142,-0.2119999230289293,Z-Score Signal (-2.07),Z-Score Reversion (-0.21),MEXCFTS_PERP_SPX_USDT,1.6506625321336763,1.6671691574550132,1.3817422409751523,1.3679248185654007,294.0099293514828,490.16428620031957,-87.98080693576614,4.853111744557642,0.09803285724006391,4.06245938651066,0.08043669585291069,MEXCFTS_PERP_GIGA_USDT,0.090941486951624,0.09003207208210777,0.0726901965719765,0.07341709853769628,6012.7735244651985,541.34245936804,99.90207303752713,5.468105650182185,0.108268491873608,4.370696894361543,0.08828807726610256,0.6727501551805637,1.1044102449087956,0.0,0.8482381916412214,-0.554090840779325,0.15194565419612727,False,0.20630134911367193,-0.20630134911367193,0.37502612223268517,11.921266101760992,11.546239979528307,2074.5597311162473
2025-01-20 08:30:00,2025-01-21 02:30:00,long_spread,-2.3138268089510983,-0.2300862272418188,Z-Score Signal (-2.31),Z-Score Reversion (-0.23),MEXCFTS_PERP_SPX_USDT,1.4742687462326702,1.4890114336949969,1.4027976776541096,1.3887697008775683,331.82608326769406,494.09283198382457,-33.26282158077398,4.892008237463593,0.09881856639676492,4.654848589929845,0.09216600208061011,MEXCFTS_PERP_GIGA_USDT,0.085825102193731,0.08496685117179369,0.0743558154522153,0.07509937360673745,6392.928843226569,543.1870335742991,63.082081935539094,5.486737712871755,0.10863740671485983,4.753514372660973,0.096020990327752,0.6788455353504577,1.0993623028153579,0.0,0.8472843650581476,-0.6699491637234649,0.07881821740236683,False,0.20745597311162475,-0.20745597311162475,0.3956429655199869,29.819260354765113,29.423617389245127,2103.9833485054924
2025-01-21 12:45:00,2025-01-21 21:15:00,long_spread,-1.8539187070704455,-0.13984079412069167,Z-Score Signal (-1.85),Z-Score Reversion (-0.14),MEXCFTS_PERP_SPX_USDT,1.2919357194355754,1.3048550766299312,1.4810603139013454,1.466249710762332,381.54463712994243,497.8604567199303,61.579257114766705,4.929311452672585,0.09957209134398606,5.65090620035045,0.11188794276693942,MEXCFTS_PERP_GIGA_USDT,0.0775919300769279,0.07681601077615861,0.07698570280296785,0.07775555983099752,7213.746352274799,554.1312175328159,-6.7776685671274155,5.597285025584038,0.11082624350656319,5.553553327722183,0.11218177721998866,0.6414162287677123,1.1130251660949657,0.0,0.8499813658267275,-0.5591521176684292,0.06936547095332735,False,0.21039833485054926,-0.21039833485054926,0.43446805483747736,54.80158854763929,54.36712049280182,2158.350468998294
2025-01-25 02:00:00,2025-01-26 03:30:00,short_spread,2.151180173580194,0.010753414817945403,Z-Score Signal (2.15),Z-Score Reversion (0.01),MEXCFTS_PERP_SPX_USDT,1.189441629249519,1.1775472129570237,1.2245230740967543,1.2367683048377218,446.4496916807484,525.7155901641878,-26.439238211134953,5.310258486506958,0.10514311803283756,5.466879488864565,0.11043096567506455,MEXCFTS_PERP_GIGA_USDT,0.06167889751836299,0.062295686493546616,0.06708406007424907,0.06641321947350658,8884.397548011508,553.4596443349592,36.58179991101279,5.479798458761959,0.11069192886699185,5.96001458834314,0.11800828884919441,0.7152262185758169,1.0527738851383626,0.0,0.8493138828666472,0.8431196795002527,0.15381936499319682,True,0.2158350468998294,-0.2158350468998294,0.44427430142408836,10.142561699877835,9.698287398453747,2168.048756396748
2025-01-26 23:15:00,2025-01-27 06:00:00,short_spread,1.9238892813029724,-0.09904837319489183,Z-Score Signal (1.92),Z-Score Reversion (-0.10),MEXCFTS_PERP_SPX_USDT,1.164547268557131,1.1529017958715597,1.0693694068457231,1.0800631009141803,485.73949199309357,560.0099326445767,35.380630686037364,5.6566659863088296,0.11200198652891534,5.194349524341966,0.10492586039170786,MEXCFTS_PERP_GIGA_USDT,0.05829036356412039,0.05887326719976159,0.05925585145618721,0.05866329294162534,8900.719638605677,524.0144455537974,-1.8689220029949796,5.188261837166295,0.10480288911075948,5.274197207583864,0.10442910471016048,0.8422225760659476,0.9357234845446489,0.0,0.8331094411723867,0.9269744983563425,0.19407110976662123,True,0.21680487563967482,-0.21680487563967482,0.42615984074154317,33.511708683042386,33.085548842300845,2201.134305239049
2025-01-27 09:30:00,2025-01-27 22:00:00,short_spread,1.8465690975063571,0.19155263251321716,Z-Score Signal (1.85),Z-Score Reversion (0.19),MEXCFTS_PERP_SPX_USDT,1.0299929171750035,1.0196929880032535,1.1410628600443133,1.1524734886447565,567.9361731705703,579.1205334154321,-75.4108494060077,5.849702357731642,0.11582410668308642,6.480508740806357,0.13090627656428794,MEXCFTS_PERP_GIGA_USDT,0.052042093538798156,0.05256251447418614,0.058868071376089,0.05827939066232811,9920.503697747923,521.4466192040924,56.714291364029464,5.162837813901918,0.10428932384081847,5.840009197657814,0.11563218211362437,0.8753369233792077,0.9004112082312106,0.0,0.8325620884358934,0.933952325456412,0.3451904289717133,True,0.2201134305239049,-0.2201134305239049,0.4666518892018172,-18.696558041978236,-19.163209931180052,2181.971095307869
2025-01-31 15:00:00,2025-02-01 03:30:00,long_spread,-1.9314389377741017,-0.1185916106071767,Z-Score Signal (-1.93),Z-Score Reversion (-0.12),MEXCFTS_PERP_SPX_USDT,1.248657323943662,1.2611438971830986,1.1646048554526178,1.1529588068980916,466.4691893769929,588.2847714067417,-50.465011367924006,5.824601697096435,0.11765695428134834,5.432522828674947,0.10756395200776354,MEXCFTS_PERP_GIGA_USDT,0.06802477707704963,0.06734452930627913,0.05606342167380774,0.05662405589054582,7464.61192060513,502.70077624719266,80.02417365361326,5.077785618658525,0.10054015524943853,4.184916857362164,0.08453532051871589,0.9158627945647008,0.8545194448006951,0.0,0.8644287167013304,-0.4771224022893288,0.19037527167888546,False,0.21819710953078686,-0.21819710953078686,0.41029638205726626,29.559162285689254,29.14886590363199,2211.119961211501
2025-02-02 19:00:00,2025-02-03 02:45:00,long_spread,-2.146164816014278,-4.527595225148303,Z-Score Signal (-2.15),Z-Score SL (-4.53),MEXCFTS_PERP_SPX_USDT,0.8348364463311098,0.8431848107944209,0.6826261063900231,0.6757998453261228,706.6634240919788,595.8478655383327,-118.28483283934513,5.899483817211222,0.11916957310766654,4.823869017161521,0.09551260653979751,MEXCFTS_PERP_GIGA_USDT,0.04084826050371402,0.04043977789867688,0.038541895476476414,0.03892731443124118,12604.22637197755,509.7121150674179,19.063431922905657,5.148607222903211,0.10194242301348361,4.857907753906082,0.09812973662890247,0.8885758603483953,0.855440028482617,0.0,0.8730138410170377,-0.6865393385932901,-1.7522870373614907,False,0.22111199612115015,-0.22111199612115015,0.41475433928985017,-99.22140091643948,-99.63615525572934,2111.4838059557715
