ASSET_Y_COL,ASSET_X_COL,OLS_WINDOW_DAYS,ZSCORE_WINDOW_DAYS,BETA_P_VALUE_THRESHOLD,MIN_OLS_R_SQUARED_THRESHOLD,ENTRY_ZSCORE,EXIT_ZSCORE,STOP_LOSS_ZSCORE,POSITION_SIZE_PCT,MIN_NOMINAL_PER_LEG,TAKER_FEE_PCT,SLIPPAGE_PCT,SL_COOLDOWN_HOURS,PNL_STOP_LOSS_PCT,INITIAL_CAPITAL,RISK_FREE_RATE_ANNUAL,RESAMPLE_ALL_DATA_TO_MINUTES,DEFAULT_DATA_FREQ_MINUTES,BETA_MIN_THRESHOLD,BETA_MAX_THRESHOLD,BETA_ROLL_STD_MAX,TRAIL_STOP_PCT,Initial Equity,Final Equity,Total Return (%),CAGR (%),Max Drawdown (%),"Sharpe Ratio (Annualized, Daily Ret)","Sortino Ratio (Annualized, Daily Ret)",Calmar Ratio,Number of Trades,Win Rate (%),Average Win ($),Average Loss ($),Profit Factor,Total Fees Paid ($)
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,3,0.05,0.6,2.25,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1327.868181531659,-33.606590923417045,-98.60765456418736,-14.123613784334577,-5.678297426454811,-3.702199156836113,-6.981758073387673,38,36.84210526315789,9.617860447812419,-33.61609058477281,0.16689681926007818,13.207359680454275
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,1.5,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1173.2459691731742,-41.33770154134129,-99.61747353118959,-17.70156778602828,-6.171678936018702,-4.798484021357504,-5.627607381184446,31,45.16129032258064,9.228554189710056,-56.23282819607208,0.13515211749249173,9.79126659555018
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,1.5,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1104.9776783760983,-44.751116081195086,-99.79537355246487,-17.929838726840764,-6.406628522155167,-5.039588261007072,-5.565882385939832,32,37.5,7.451079180007621,-49.221965600931455,0.09082626939871682,9.818586511356372
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,1.5,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1230.4784646192459,-38.476076769037704,-99.37118385709537,-17.44963043564035,-6.760245845030202,-5.4297069148981985,-5.694744322729763,47,38.297872340425535,8.433929625008906,-31.77023337055075,0.16477225110809549,16.047092490121784
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,1.75,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1190.5821836296013,-40.47089081851993,-99.55419984960547,-15.687060595838453,-6.228743464148359,-4.859520722993412,-6.346262210271295,25,40.0,9.998692797782287,-60.62727317244832,0.10994713846953541,7.927507537839828
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,1.75,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1132.8125803244523,-43.35937098377739,-99.73471356136716,-16.2446687053455,-6.409197291358739,-4.983060909147859,-6.139535091198768,26,30.76923076923077,8.328698735511583,-51.87895286498148,0.07135155353045336,8.041778392034761
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,1.75,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1302.4605986250494,-34.876970068747525,-98.86188148609497,-15.679107459984209,-6.730153750283042,-5.270826839279495,-6.30532584449769,38,47.368421052631575,8.843294933129242,-42.83617362407169,0.18580010226085633,13.20145069710303
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,2.0,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1308.3069123886517,-34.584654380567414,-98.80742585593933,-14.463336651444525,-6.325932297322636,-4.2720839237651775,-6.831578925190194,23,34.78260869565217,16.500673016901587,-54.91351450411362,0.16025852691851056,7.72068625396127
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,2.0,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1241.6784929789699,-37.916075351051504,-99.30882233563105,-14.936649819943659,-6.434410253308586,-4.520528126891875,-6.648667775757338,23,34.78260869565217,11.666757478657427,-56.77730642919461,0.10959080390760666,7.49452780721796
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,2.0,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1365.2084441154918,-31.739577794225404,-98.14033484843078,-13.62279115923062,-6.114651276105934,-4.609089816643927,-7.204128265735926,31,41.935483870967744,10.99263987251979,-43.20557248352791,0.1837524268390758,10.892478711261493
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,2.25,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1434.0871743861157,-28.295641280694216,-96.89175891960554,-15.131750924204635,-6.45088871889486,-4.498609918013988,-6.403208683842279,19,36.84210526315789,19.153832848837588,-58.33285913019794,0.19153988555376356,6.7611223616989795
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,2.25,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1365.5188495613656,-31.724057521931716,-98.13591758589723,-15.315633317403199,-6.4746536337077805,-4.670797002913289,-6.407565103715633,19,31.57894736842105,15.79011221971689,-56.094327326194126,0.1299194490563874,6.569486045432469
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,7,0.05,0.6,2.25,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1514.0396946293383,-24.298015268533078,-94.52482547486024,-14.354949937770334,-6.163882328003402,-4.808865277702622,-6.584824460177964,22,31.818181818181817,13.57767606730903,-38.73393008775559,0.16358393834696028,8.138780913014543
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,1.5,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1521.4234609810196,-23.928826950949023,-94.23967430504668,-9.176869208654892,-1.8530850740779505,-1.3501379319216638,-10.269262006716554,20,35.0,32.531414263154666,-54.330495297004894,0.322414056354711,7.407214634822267
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,1.5,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1459.7140044220027,-27.014299778899865,-96.2607152672857,-9.218064765956369,-2.2614246600116785,-1.5537545159539017,-10.44261650479939,21,33.33333333333333,23.574178460262765,-50.3789460571312,0.2339685553716125,7.642744515735146
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,1.5,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1353.8623005324323,-32.30688497337838,-98.29544581225743,-10.214792937824313,-3.8564840532815383,-2.4207060977371455,-9.622852505240672,24,41.66666666666667,12.268781925353883,-54.91610848007902,0.15957823493895265,8.612345868560237
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,1.75,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1605.9996050997818,-19.70001974501091,-89.86934466049009,-8.099821165573328,-2.4470703083533762,-1.6561189701913153,-11.0952257862756,18,44.44444444444444,29.0606816668343,-62.648584823489315,0.371094501160235,6.825688636126609
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,1.75,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1576.4729833290921,-21.1763508335454,-91.6528706267573,-5.958209975346862,-2.298208722503243,-0.8804354005278103,-15.38261843842146,18,50.0,21.103129542969654,-68.16168695084826,0.30960397969884795,6.687641785567917
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,1.75,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1489.7519995735638,-25.512400021321813,-95.37507199249,-6.982398093459896,-2.7421968496763154,-1.2000231788837676,-13.659357532453445,21,47.61904761904761,16.820684211629363,-61.67771295843,0.24792636380320293,7.716380109308258
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,2.0,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1765.6672446829728,-11.716637765851367,-72.75998794442225,-8.07975016847281,-1.1197499717858386,-0.6220591497607942,-9.005227442344909,14,42.857142857142854,34.29343018876106,-55.0116670561992,0.4675385062462387,5.262227501530683
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,2.0,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1739.370138060251,-13.031493096987445,-76.70840103043074,-6.946978471688359,-0.6823223814778286,-0.2001726770832433,-11.0419805305353,14,50.0,26.70852885600556,-63.94136627596966,0.41770344319406755,5.176549389651832
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,2.0,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1683.0574698564997,-15.847126507175012,-83.4788234818509,-6.946978471688359,-1.222230188248711,-0.3460961125822808,-12.016565737472714,16,56.25,19.40741430621821,-70.22989412849482,0.3552958484691274,5.95336075255255
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,2.25,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1757.382763783119,-12.130861810844051,-74.06463455641253,-8.081316628858204,-2.0434668873771367,-1.0086757898832224,-9.164921751974095,12,41.66666666666667,34.58765453181939,-59.36507269656821,0.4161616654460244,4.519178680399759
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,2.25,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1733.3012891769883,-13.334935541150584,-77.54265480763189,-7.2724609686516395,-1.723439159386387,-0.4680081795935025,-10.662505462990309,12,41.66666666666667,29.029838399162742,-58.8354146884037,0.35243397138206534,4.452046165573526
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,15,15,0.05,0.6,2.25,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1692.8419165954977,-15.357904170225122,-82.44857236003695,-7.272460968651629,-1.7444161074198652,-0.48090273612471807,-11.33709382772027,13,46.15384615384615,26.098191026724535,-66.24960422354991,0.3376605533736135,4.871249567055314
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,1.5,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1328.3455260975488,-33.58272369512256,-98.60242238184625,-12.67699098421079,-6.444887819018578,-5.075513754202593,-7.778062042061536,54,33.33333333333333,11.737037295898622,-24.52556498890917,0.23928169037504918,18.267523040556334
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,1.5,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1252.1485448396438,-37.392572758017806,-99.2455237808707,-13.630221822017752,-6.470594667727029,-5.430448083883429,-7.281284565784042,63,33.33333333333333,8.566208367966304,-22.089073130296175,0.19390148960612924,20.80802002166814
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,1.5,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1131.0811479814377,-43.44594260092812,-99.7389145856406,-12.834067787521386,-6.3197010389221395,-4.6966560101896855,-7.771418714385874,80,25.0,4.975550883583838,-16.140486395019337,0.10275507940742115,24.95433415849734
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,1.75,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1383.0751827140882,-30.846240864295595,-97.87007955639093,-12.318644609712981,-5.8747695861470195,-5.195337713879285,-7.944874022846841,49,38.775510204081634,11.590991603788689,-27.905093964567616,0.26306886328307394,16.917685825010253
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,1.75,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1326.8176147209704,-33.65911926395149,-98.61910751549281,-13.952985058268785,-6.402308424960817,-5.713649158407276,-7.067957652334,56,35.714285714285715,8.301684554618332,-23.311535324171203,0.19784398198800038,19.08668771985532
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,1.75,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1288.439522282785,-35.57802388586075,-98.98343809934606,-13.69618647687677,-6.668076242610944,-5.600090406455944,-7.227080199766519,64,34.375,6.559983415409439,-20.378079319783513,0.16862147482604342,21.41395155488733
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,2.0,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1460.2873008174101,-26.98563495912949,-96.24536107382696,-13.306259753442307,-6.092131686667274,-5.008090161370721,-7.233089001507613,44,47.72727272727273,12.559640689894579,-34.93321697802819,0.3282691665190973,15.611505851783022
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,2.0,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1438.8295470269795,-28.058522648651017,-96.78280503290738,-14.654900552417239,-6.515335981290728,-5.696859781541084,-6.604125677055081,50,40.0,11.414399968861591,-26.315243542215363,0.2891707981738269,17.64501470335799
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,2.0,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1389.533312815078,-30.5233343592461,-97.76397501181371,-13.769120569614001,-6.24057449192752,-4.864876286163806,-7.100233781637543,53,41.509433962264154,8.663165877012927,-25.840491279412493,0.2379232320532419,18.094070392434272
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,2.25,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1589.294797832899,-20.535260108355057,-90.916583033394,-10.423695213575524,-5.2183049908065655,-4.212142377038255,-8.722106812465778,38,47.368421052631575,17.046976648821474,-35.87745045083147,0.4276301351169106,13.88367005639735
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,2.25,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1568.0291233083624,-21.598543834581886,-92.10782324412865,-11.158803069942413,-5.69082459891219,-4.762312612218216,-8.25427446535303,44,38.63636363636363,15.278164301904342,-25.618441508008296,0.375494540829956,16.02572137766444
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,3,0.05,0.6,2.25,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1487.8762222360815,-25.606188888195923,-95.43548299975217,-12.193048339009904,-5.723892047439851,-4.5241238405800575,-7.827040486210497,44,38.63636363636363,11.907993509186536,-26.465111397088734,0.28330224763935513,15.583952146033036
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,1.5,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1864.1779170080652,-6.791104149596738,-51.997288415532886,-5.591570388678047,-0.8167189593491259,-0.8369057557979316,-9.29922808819832,33,60.60606060606061,20.340765810326417,-41.74139323263265,0.7496991221073084,13.116647787135554
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,1.5,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1813.1204771715068,-9.343976141424658,-64.07441981014006,-5.6278299412570565,-1.0331385672178552,-0.9419054083943664,-11.385280024262446,39,56.41025641025641,15.824655155381645,-31.471847972216818,0.6507074358416607,15.428350181108742
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,1.5,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1640.8463283631675,-17.957683581841632,-87.3256927711342,-6.0919958948326025,-1.8594375707589317,-1.5318754969932733,-14.334496325778263,45,46.666666666666664,9.706252941171208,-23.45767695729964,0.36205508921385054,16.81284272951463
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,1.75,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1841.7234528836277,-7.913827355818615,-57.69972145446385,-5.342892095286478,-1.4162590767541965,-1.4330864442890023,-10.799342458247807,28,60.71428571428571,19.546832718302237,-44.59757547917625,0.677362864441926,11.043900335013985
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,1.75,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1838.6739755735377,-8.066301221323114,-58.42495246424812,-5.342892095286467,-1.4273506138055023,-1.2404271124282724,-10.935079994557814,32,62.5,15.442453220738177,-39.181213398598544,0.6568816992146603,12.709664245396972
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,1.75,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1690.707135983916,-15.464643200804195,-82.67818146754789,-6.3051112151856215,-2.8604435800777797,-2.150582323743071,-13.112882334005564,33,48.484848484848484,10.51946785568094,-28.094313194735104,0.35240853051825355,12.517336608576882
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,2.0,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1833.9340115878856,-8.303299420605715,-59.52991976175481,-5.9892022746451,-1.3836908571511577,-1.3887786964732902,-9.939540698728923,23,60.86956521739131,22.74291778670053,-53.82964261547777,0.65721915275122,9.256046102620303
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,2.0,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1829.1973865615096,-8.540130671924517,-60.60751540145542,-6.084755213539738,-1.303884496689798,-1.1507954040593995,-9.960551127281532,27,62.96296296296296,17.24617852368661,-46.39871230047493,0.6318818354354876,10.896293547577065
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,2.0,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1711.1733139914872,-14.441334300425634,-80.36067807373088,-7.5093923790767185,-2.4545396317751735,-1.9538954818661434,-10.701355584725919,28,46.42857142857143,15.045778840607438,-32.29469652801313,0.40377140512474596,10.864503146884113
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,2.25,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1842.013212740499,-7.899339362975044,-57.63021876798646,-5.660860178394678,-3.077780294482055,-3.6055186810046935,-10.180470273393928,21,57.14285714285714,22.300646919956858,-47.28827735277431,0.6287857701276861,8.502582387657718
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,2.25,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1842.9706204109734,-7.851468979451326,-57.39983717660741,-5.757443816386932,-2.103749053438735,-2.475870555229099,-9.969673870413647,24,70.83333333333334,15.297873941020217,-59.584672470621946,0.6235157135313075,9.688059796709085
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,7,0.05,0.6,2.25,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1762.275130140689,-11.886243492965543,-73.3011885020778,-6.44297338826707,-2.540813886559656,-2.550043900499509,-11.37691933285995,25,52.0,12.490173194727728,-33.34126296709312,0.40583408535872706,9.758858986334223
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,1.5,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2270.901374145689,13.545068707284447,276.461337605154,-4.813021713886312,2.322641927986246,2.9748178786213826,57.44028471916515,24,75.0,27.365175164717034,-36.94529646986989,2.2220832782084377,10.007770374719508
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,1.5,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2135.9331602427033,6.796658012135159,98.61845843037192,-4.813021713886323,1.7420072296899018,1.8799868999899279,20.4899259327757,28,75.0,20.140977560466567,-41.003909789584974,1.473589542837868,11.409771913372868
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,1.5,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2032.0599138360585,1.602995691802933,18.052284659305663,-4.813021713886312,0.6532598681844042,0.5730452155327962,3.750717476969204,34,61.76470588235294,15.638958120100957,-22.796785129696943,1.1081796053315363,13.808647271315248
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,1.75,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2251.724953878171,12.586247693908547,244.57705208118406,-5.5403608448092,2.3163764151550885,2.5848935477648407,44.144606990775685,22,72.72727272727273,31.905346495244792,-43.12676500762432,1.9728102483986014,9.361978917104711
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,1.75,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2109.2136584704226,5.460682923521132,74.16732778433234,-5.5403608448091894,1.771039959110172,1.7104423497135532,13.386732355857353,23,78.26086956521739,21.1658278141872,-54.35424843698937,1.4018587750211635,9.513050049691579
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,1.75,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2070.7008253226677,3.5350412661333763,43.69689632623628,-5.5403608448092,0.7544204064897154,0.6056871285076177,7.887012696506254,25,68.0,20.98534550471596,-35.756256032187956,1.2471624310268334,10.282380249476327
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,2.0,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2170.3863664905844,8.519318324529213,134.71535520699865,-5.1355704253789884,2.8642046980138867,4.051589612586905,26.231819262230665,18,72.22222222222221,30.74580604632121,-45.8618224223183,1.7430422843714428,7.466548044155508
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,2.0,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2064.3230035525266,3.2161501776263313,39.14468267988796,-5.135570425378999,2.3665020812442665,2.739348920026987,7.622265773329186,19,73.68421052631578,22.697364263181733,-50.6880192264035,1.2537996336578914,7.7433857297042
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,2.0,0.75,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,1992.51473019351,-0.3742634903245001,-3.837463686330944,-5.1355704253789884,1.3584244863633488,1.2446642311584781,-0.7472322193006928,20,60.0,21.037785259491965,-32.49233661504903,0.971203710681191,8.090835391880624
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,2.25,0.25,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2216.238270480759,10.811913524037964,191.93858551221768,-4.956419745659657,3.69111433813078,4.95306791964144,38.7252483368259,15,80.0,34.3471234819495,-65.30907043421162,2.1036663516164236,6.240152371522274
MEXCFTS_PERP_SPX_USDT,MEXCFTS_PERP_GIGA_USDT,30,15,0.05,0.6,2.25,0.5,4.0,0.5,5.0,0.0002,0.01,8,0.1,2000,0.02,15,5,0.3,3.0,0.25,1.0,2000,2097.710371805897,4.885518590294846,64.5058516067693,-4.956419745659657,3.366442817110057,3.742410100983652,13.014606291821257,15,73.33333333333333,27.983712323662623,-52.527615938597904,1.465042863929498,6.100026591377898
